step,input_rel_l1,output_rel_l1,experiment_id
26,0.1346662938594818,0.057859681546688,scene/prompt_08
27,0.1982355564832687,0.0992239862680435,scene/prompt_08
28,0.2497341930866241,0.1093020141124725,scene/prompt_08
29,0.3820222914218902,0.2485181391239166,scene/prompt_08
0,0.0,0.0,scene/prompt_04
1,0.3863423764705658,0.577907383441925,scene/prompt_04
2,0.1046675667166709,0.3653154969215393,scene/prompt_04
3,0.0774700194597244,0.2501407563686371,scene/prompt_04
4,0.0568294487893581,0.1866847872734069,scene/prompt_04
5,0.0682068467140197,0.1695254147052765,scene/prompt_04
6,0.0538264513015747,0.1844869703054428,scene/prompt_04
7,0.0530988052487373,0.153515875339508,scene/prompt_04
8,0.0456368885934352,0.1418217420578003,scene/prompt_04
9,0.0838264897465705,0.1764047443866729,scene/prompt_04
10,0.0437652766704559,0.1307963132858276,scene/prompt_04
11,0.0531827360391616,0.0988085865974426,scene/prompt_04
12,0.0439094603061676,0.1144239753484726,scene/prompt_04
13,0.0479321591556072,0.095212697982788,scene/prompt_04
14,0.0439461208879947,0.1033745855093002,scene/prompt_04
15,0.0428653433918952,0.0858717337250709,scene/prompt_04
16,0.0476280860602855,0.0988814234733581,scene/prompt_04
17,0.0544628500938415,0.0697186589241027,scene/prompt_04
18,0.058993324637413,0.073324903845787,scene/prompt_04
19,0.0507846251130104,0.0807337537407875,scene/prompt_04
20,0.0594336315989494,0.0766345486044883,scene/prompt_04
21,0.0643569603562355,0.0691346153616905,scene/prompt_04
22,0.0677879601716995,0.0868411809206008,scene/prompt_04
23,0.0893876403570175,0.0663930624723434,scene/prompt_04
24,0.0983074232935905,0.0661513209342956,scene/prompt_04
25,0.1112057119607925,0.0698225796222686,scene/prompt_04
26,0.1350414305925369,0.0724504962563514,scene/prompt_04
27,0.1936960369348526,0.1113109067082405,scene/prompt_04
28,0.247706726193428,0.1255398541688919,scene/prompt_04
29,0.3760545551776886,0.2576774060726166,scene/prompt_04
0,0.0,0.0,scene/prompt_07
1,0.3797261416912079,0.6161797046661377,scene/prompt_07
2,0.09901874512434,0.3978199064731598,scene/prompt_07
3,0.0771492049098014,0.3181240260601043,scene/prompt_07
4,0.0553389303386211,0.2832714915275574,scene/prompt_07
5,0.0674441009759903,0.2267045527696609,scene/prompt_07
6,0.0540939904749393,0.1986472904682159,scene/prompt_07
7,0.0500047095119953,0.1487571895122528,scene/prompt_07
8,0.0491538904607296,0.1287841498851776,scene/prompt_07
9,0.0852963179349899,0.1674412488937378,scene/prompt_07
10,0.0455745719373226,0.1232112795114517,scene/prompt_07
11,0.0544515997171402,0.0861400589346885,scene/prompt_07
12,0.0446918010711669,0.1041293069720268,scene/prompt_07
13,0.0486478954553604,0.0822074338793754,scene/prompt_07
14,0.0462460070848465,0.0942631885409355,scene/prompt_07
15,0.0428065098822116,0.072247639298439,scene/prompt_07
16,0.0493149794638156,0.0900932699441909,scene/prompt_07
17,0.0557052567601203,0.0593668892979621,scene/prompt_07
18,0.0637762919068336,0.0621648356318473,scene/prompt_07
19,0.0530521087348461,0.0750947743654251,scene/prompt_07
20,0.0630610883235931,0.0641048178076744,scene/prompt_07
21,0.0670053213834762,0.0571187548339366,scene/prompt_07
22,0.0724055022001266,0.0794548690319061,scene/prompt_07
23,0.0981632024049758,0.0574179738759994,scene/prompt_07
24,0.1001984253525734,0.0578329898416996,scene/prompt_07
25,0.1184292137622833,0.061151523143053,scene/prompt_07
26,0.138640359044075,0.0635744780302047,scene/prompt_07
27,0.196715623140335,0.09977987408638,scene/prompt_07
28,0.2451073974370956,0.1103994324803352,scene/prompt_07
29,0.3697617650032043,0.2441837787628173,scene/prompt_07
0,0.0,0.0,scene/prompt_03
1,0.3808067142963409,0.5579885840415955,scene/prompt_03
2,0.1040432155132293,0.3002858161926269,scene/prompt_03
3,0.0774618834257125,0.2199822068214416,scene/prompt_03
4,0.0579615794122219,0.1535830944776535,scene/prompt_03
5,0.0679111927747726,0.1143277883529663,scene/prompt_03
6,0.0528205633163452,0.1497098207473755,scene/prompt_03
7,0.0564285069704055,0.1225313693284988,scene/prompt_03
8,0.0439272262156009,0.1135291755199432,scene/prompt_03
9,0.0855727866291999,0.159016340970993,scene/prompt_03
10,0.04373300075531,0.1185654699802398,scene/prompt_03
11,0.0587207078933715,0.0986592695116996,scene/prompt_03
12,0.0454804264008998,0.1122209802269935,scene/prompt_03
13,0.0522334910929203,0.0895028188824653,scene/prompt_03
14,0.0461830981075763,0.0973514467477798,scene/prompt_03
15,0.0429062210023403,0.0830398499965667,scene/prompt_03
16,0.0493873804807662,0.0904855579137802,scene/prompt_03
17,0.0503452233970165,0.0664471015334129,scene/prompt_03
18,0.06135243922472,0.0666885152459144,scene/prompt_03
19,0.0505110844969749,0.0752566307783126,scene/prompt_03
20,0.0581872276961803,0.0688176080584526,scene/prompt_03
21,0.0684374123811721,0.0615696348249912,scene/prompt_03
22,0.0715444311499595,0.0797449201345443,scene/prompt_03
23,0.0906602442264556,0.0562038123607635,scene/prompt_03
24,0.1007820218801498,0.054359707981348,scene/prompt_03
25,0.1097796484827995,0.0578312873840332,scene/prompt_03
26,0.1350806653499603,0.0604434646666049,scene/prompt_03
27,0.1914105713367462,0.101707212626934,scene/prompt_03
28,0.2456377744674682,0.1126262471079826,scene/prompt_03
29,0.3747142851352691,0.2546296417713165,scene/prompt_03
0,0.0,0.0,scene/prompt_06
1,0.3825987577438354,0.6061716079711914,scene/prompt_06
2,0.1025192141532898,0.4147907197475433,scene/prompt_06
3,0.0764145776629448,0.3201672434806824,scene/prompt_06
4,0.0576615259051322,0.2341314852237701,scene/prompt_06
5,0.0630866959691047,0.1808406561613083,scene/prompt_06
6,0.054187461733818,0.1811215728521347,scene/prompt_06
7,0.0534313954412937,0.1448981612920761,scene/prompt_06
8,0.0492231883108615,0.1335161626338958,scene/prompt_06
9,0.0867377966642379,0.173700600862503,scene/prompt_06
10,0.0444625578820705,0.1262948513031005,scene/prompt_06
11,0.0553674362599849,0.0897406265139579,scene/prompt_06
12,0.0462187007069587,0.1051055341958999,scene/prompt_06
13,0.0531437397003173,0.082178883254528,scene/prompt_06
14,0.0483551062643528,0.0952274277806282,scene/prompt_06
15,0.0454513132572174,0.0696461126208305,scene/prompt_06
16,0.0518804118037223,0.0912371128797531,scene/prompt_06
17,0.0523997992277145,0.057427417486906,scene/prompt_06
18,0.0674297660589218,0.0609945729374885,scene/prompt_06
19,0.053723007440567,0.0718500912189483,scene/prompt_06
20,0.0651815533638,0.0623752437531948,scene/prompt_06
21,0.0670868158340454,0.0559599138796329,scene/prompt_06
22,0.0711938962340354,0.0765717923641204,scene/prompt_06
23,0.0962080508470535,0.0529819391667842,scene/prompt_06
24,0.1033270731568336,0.0539613701403141,scene/prompt_06
25,0.1199575960636138,0.0571545735001564,scene/prompt_06
26,0.1403107792139053,0.0596861764788627,scene/prompt_06
27,0.1995934247970581,0.1016671657562255,scene/prompt_06
28,0.2462166845798492,0.1113719269633293,scene/prompt_06
29,0.3720870912075043,0.2505841553211212,scene/prompt_06
0,0.0,0.0,multiple_objects/prompt_00
1,0.3889884948730469,0.619308352470398,multiple_objects/prompt_00
2,0.104259580373764,0.3662248253822326,multiple_objects/prompt_00
3,0.0791335180401802,0.2502440214157104,multiple_objects/prompt_00
4,0.0596179217100143,0.1861520409584045,multiple_objects/prompt_00
5,0.0650987848639488,0.1428961604833603,multiple_objects/prompt_00
6,0.0553637109696865,0.1478373855352401,multiple_objects/prompt_00
7,0.0531220249831676,0.1106079146265983,multiple_objects/prompt_00
8,0.0500473976135253,0.1049837246537208,multiple_objects/prompt_00
9,0.085556723177433,0.141455739736557,multiple_objects/prompt_00
10,0.0441933907568454,0.1017806902527809,multiple_objects/prompt_00
11,0.0548849254846572,0.0657984986901283,multiple_objects/prompt_00
12,0.046121772378683,0.0837231054902076,multiple_objects/prompt_00
13,0.053743191063404,0.0657630339264869,multiple_objects/prompt_00
14,0.0466600991785526,0.0786875709891319,multiple_objects/prompt_00
15,0.0465814508497715,0.0573280192911624,multiple_objects/prompt_00
16,0.048744648694992,0.0740735679864883,multiple_objects/prompt_00
17,0.0532375909388065,0.0461944937705993,multiple_objects/prompt_00
18,0.0655915439128875,0.048375230282545,multiple_objects/prompt_00
19,0.0542941279709339,0.0641688406467437,multiple_objects/prompt_00
20,0.0648556277155876,0.0631156787276268,multiple_objects/prompt_00
21,0.0658835470676422,0.0465332604944705,multiple_objects/prompt_00
22,0.0713230967521667,0.0698549076914787,multiple_objects/prompt_00
23,0.0951884463429451,0.046488594263792,multiple_objects/prompt_00
24,0.1034512594342231,0.0489587001502513,multiple_objects/prompt_00
25,0.1201820820569992,0.0522447489202022,multiple_objects/prompt_00
26,0.1445617228746414,0.0568373464047908,multiple_objects/prompt_00
27,0.205917939543724,0.0984104126691818,multiple_objects/prompt_00
28,0.2553159594535827,0.1187498643994331,multiple_objects/prompt_00
29,0.3840346038341522,0.2595577239990234,multiple_objects/prompt_00
0,0.0,0.0,multiple_objects/prompt_05
1,0.3842567205429077,0.6651701331138611,multiple_objects/prompt_05
2,0.1059182584285736,0.4268343150615692,multiple_objects/prompt_05
3,0.0787520259618759,0.3037136793136596,multiple_objects/prompt_05
4,0.0578049197793006,0.1869437545537948,multiple_objects/prompt_05
5,0.073073923587799,0.1285411864519119,multiple_objects/prompt_05
6,0.0543482527136802,0.1560148298740387,multiple_objects/prompt_05
7,0.0534173436462879,0.1130593195557594,multiple_objects/prompt_05
8,0.0463746674358844,0.094388909637928,multiple_objects/prompt_05
9,0.0799073502421379,0.1330111473798751,multiple_objects/prompt_05
10,0.0466310903429985,0.0964739620685577,multiple_objects/prompt_05
11,0.0603839010000228,0.063050739467144,multiple_objects/prompt_05
12,0.0447651483118534,0.0804797708988189,multiple_objects/prompt_05
13,0.0494689606130123,0.0601784698665142,multiple_objects/prompt_05
14,0.0444184653460979,0.0740102678537368,multiple_objects/prompt_05
15,0.0439615659415721,0.0554283112287521,multiple_objects/prompt_05
16,0.0502655431628227,0.0694801658391952,multiple_objects/prompt_05
17,0.0497895665466785,0.0429369360208511,multiple_objects/prompt_05
18,0.0631291642785072,0.0494362413883209,multiple_objects/prompt_05
19,0.0513041876256465,0.0571490190923213,multiple_objects/prompt_05
20,0.0590344592928886,0.0576702617108821,multiple_objects/prompt_05
21,0.0702243894338607,0.0516174174845218,multiple_objects/prompt_05
22,0.0706369280815124,0.0700925141572952,multiple_objects/prompt_05
23,0.0929125696420669,0.0455259159207344,multiple_objects/prompt_05
24,0.1109987497329711,0.0490351468324661,multiple_objects/prompt_05
25,0.1175778210163116,0.0514993593096733,multiple_objects/prompt_05
26,0.1454644799232483,0.0561133250594139,multiple_objects/prompt_05
27,0.2064380645751953,0.099865898489952,multiple_objects/prompt_05
28,0.2565840482711792,0.1182469353079795,multiple_objects/prompt_05
29,0.3825857639312744,0.2548706233501434,multiple_objects/prompt_05
0,0.0,0.0,multiple_objects/prompt_01
1,0.3894175589084625,0.6558488011360168,multiple_objects/prompt_01
2,0.1028998792171478,0.3901839852333069,multiple_objects/prompt_01
3,0.0794205442070961,0.3114573359489441,multiple_objects/prompt_01
4,0.0592205263674259,0.2433030605316162,multiple_objects/prompt_01
5,0.0627676099538803,0.1932654529809951,multiple_objects/prompt_01
6,0.0562829412519931,0.1755078285932541,multiple_objects/prompt_01
7,0.0583885088562965,0.1444315463304519,multiple_objects/prompt_01
8,0.0467724427580833,0.1177888140082359,multiple_objects/prompt_01
9,0.0862976908683776,0.1578693389892578,multiple_objects/prompt_01
10,0.0457248203456401,0.108782984316349,multiple_objects/prompt_01
11,0.0509298406541347,0.0778217613697052,multiple_objects/prompt_01
12,0.046951450407505,0.0911204442381858,multiple_objects/prompt_01
13,0.0534345395863056,0.070106990635395,multiple_objects/prompt_01
14,0.0463652685284614,0.0867098197340965,multiple_objects/prompt_01
15,0.051254354417324,0.0611273907124996,multiple_objects/prompt_01
16,0.0506821796298027,0.0766802057623863,multiple_objects/prompt_01
17,0.0599063001573085,0.0461913906037807,multiple_objects/prompt_01
18,0.0637808591127395,0.0476392433047294,multiple_objects/prompt_01
19,0.0561387687921524,0.0676554217934608,multiple_objects/prompt_01
20,0.0678979605436325,0.0541124083101749,multiple_objects/prompt_01
21,0.0658138766884803,0.0495303235948085,multiple_objects/prompt_01
22,0.0706076696515083,0.0690162852406501,multiple_objects/prompt_01
23,0.0966519862413406,0.0513877607882022,multiple_objects/prompt_01
24,0.0983252674341201,0.0526923649013042,multiple_objects/prompt_01
25,0.1225918233394622,0.0632684826850891,multiple_objects/prompt_01
26,0.1404203474521637,0.0637908577919006,multiple_objects/prompt_01
27,0.1967316567897796,0.1066681444644928,multiple_objects/prompt_01
28,0.2452394962310791,0.1252721548080444,multiple_objects/prompt_01
29,0.368821233510971,0.2615644931793213,multiple_objects/prompt_01
0,0.0,0.0,multiple_objects/prompt_09
1,0.3870207369327545,0.6521345376968384,multiple_objects/prompt_09
2,0.101395383477211,0.3975180983543396,multiple_objects/prompt_09
3,0.0783732160925865,0.3107675611972809,multiple_objects/prompt_09
4,0.0589219741523265,0.2466452568769455,multiple_objects/prompt_09
5,0.0646951124072074,0.1621582508087158,multiple_objects/prompt_09
6,0.0532246008515358,0.1412207931280136,multiple_objects/prompt_09
7,0.0540176853537559,0.1014915630221366,multiple_objects/prompt_09
8,0.0499529913067817,0.0920852273702621,multiple_objects/prompt_09
9,0.0837427452206611,0.1250634342432022,multiple_objects/prompt_09
10,0.045750692486763,0.0894878730177879,multiple_objects/prompt_09
11,0.0545030683279037,0.0590741969645023,multiple_objects/prompt_09
12,0.046400312334299,0.0745065808296203,multiple_objects/prompt_09
13,0.0531976744532585,0.061168048530817,multiple_objects/prompt_09
14,0.0459698848426342,0.0700621977448463,multiple_objects/prompt_09
15,0.0465646907687187,0.050767358392477,multiple_objects/prompt_09
16,0.0487021245062351,0.0683079808950424,multiple_objects/prompt_09
17,0.0524202398955822,0.0395763106644153,multiple_objects/prompt_09
18,0.0664924681186676,0.0450778156518936,multiple_objects/prompt_09
19,0.0536042675375938,0.0612475015223026,multiple_objects/prompt_09
20,0.0645807385444641,0.0527607835829257,multiple_objects/prompt_09
21,0.0668699815869331,0.0475404225289821,multiple_objects/prompt_09
22,0.069999985396862,0.0692054852843284,multiple_objects/prompt_09
23,0.0951216220855712,0.0481830947101116,multiple_objects/prompt_09
24,0.1033543720841407,0.04797875136137,multiple_objects/prompt_09
25,0.1200056299567222,0.0536624751985073,multiple_objects/prompt_09
26,0.1440285146236419,0.0594214834272861,multiple_objects/prompt_09
27,0.2065727114677429,0.0954979360103607,multiple_objects/prompt_09
28,0.2570621371269226,0.1113854795694351,multiple_objects/prompt_09
29,0.3848675787448883,0.2465189546346664,multiple_objects/prompt_09
0,0.0,0.0,multiple_objects/prompt_02
1,0.3895121812820434,0.6479753851890564,multiple_objects/prompt_02
2,0.1019675210118293,0.4327531158924103,multiple_objects/prompt_02
3,0.0781353116035461,0.3530966639518738,multiple_objects/prompt_02
4,0.0555622465908527,0.2023184597492218,multiple_objects/prompt_02
5,0.0687774643301963,0.1485398858785629,multiple_objects/prompt_02
6,0.0538229942321777,0.1631824076175689,multiple_objects/prompt_02
7,0.0534969940781593,0.1334432661533355,multiple_objects/prompt_02
8,0.0460011847317218,0.1137574836611747,multiple_objects/prompt_02
9,0.0800985768437385,0.1497327387332916,multiple_objects/prompt_02
10,0.0454085208475589,0.1071041598916053,multiple_objects/prompt_02
11,0.054007638245821,0.075342021882534,multiple_objects/prompt_02
12,0.0446769967675209,0.0898049399256706,multiple_objects/prompt_02
13,0.0482584573328495,0.0674377530813217,multiple_objects/prompt_02
14,0.0449710190296173,0.0788697525858879,multiple_objects/prompt_02
15,0.0474318265914917,0.0649754330515861,multiple_objects/prompt_02
16,0.0472705364227294,0.0749537572264671,multiple_objects/prompt_02
17,0.0533990226686,0.0511788241565227,multiple_objects/prompt_02
18,0.0629499480128288,0.0495288148522377,multiple_objects/prompt_02
19,0.0526916719973087,0.0636643692851066,multiple_objects/prompt_02
20,0.0627197548747062,0.0558894388377666,multiple_objects/prompt_02
21,0.0648448690772056,0.0469718649983406,multiple_objects/prompt_02
22,0.0693987384438514,0.0697610527276992,multiple_objects/prompt_02
23,0.0915406048297882,0.0539664067327976,multiple_objects/prompt_02
24,0.1052390113472938,0.0517979301512241,multiple_objects/prompt_02
25,0.1165834888815879,0.0553877092897892,multiple_objects/prompt_02
26,0.1406612247228622,0.0592878088355064,multiple_objects/prompt_02
27,0.2012838274240493,0.1018977537751197,multiple_objects/prompt_02
28,0.253222793340683,0.1169114187359809,multiple_objects/prompt_02
29,0.3805388808250427,0.2517989575862884,multiple_objects/prompt_02
0,0.0,0.0,multiple_objects/prompt_08
1,0.386935830116272,0.7625026106834412,multiple_objects/prompt_08
2,0.1023519113659858,0.5260671377182007,multiple_objects/prompt_08
3,0.0785943865776062,0.395066350698471,multiple_objects/prompt_08
4,0.0589192472398281,0.2761937081813812,multiple_objects/prompt_08
5,0.0648528188467025,0.211647018790245,multiple_objects/prompt_08
6,0.05473343282938,0.206470102071762,multiple_objects/prompt_08
7,0.0574572458863258,0.1552516818046569,multiple_objects/prompt_08
8,0.0462680272758007,0.1286881417036056,multiple_objects/prompt_08
9,0.0843238085508346,0.1503218561410904,multiple_objects/prompt_08
10,0.0466496646404266,0.1140157729387283,multiple_objects/prompt_08
11,0.054344817996025,0.0778370052576065,multiple_objects/prompt_08
12,0.0467483401298522,0.091217540204525,multiple_objects/prompt_08
13,0.0544292628765106,0.0744847133755683,multiple_objects/prompt_08
14,0.0467453636229038,0.0882003009319305,multiple_objects/prompt_08
15,0.0468727238476276,0.0675645768642425,multiple_objects/prompt_08
16,0.0496734604239463,0.0763965398073196,multiple_objects/prompt_08
17,0.0546361878514289,0.0470756776630878,multiple_objects/prompt_08
18,0.0643142387270927,0.0503660254180431,multiple_objects/prompt_08
19,0.0544435642659664,0.0609684661030769,multiple_objects/prompt_08
20,0.0639088749885559,0.0546439029276371,multiple_objects/prompt_08
21,0.0684668645262718,0.0482653491199016,multiple_objects/prompt_08
22,0.0724373608827591,0.0684591233730316,multiple_objects/prompt_08
23,0.0994075834751129,0.061500322073698,multiple_objects/prompt_08
24,0.1039875224232673,0.0529236942529678,multiple_objects/prompt_08
25,0.1221092566847801,0.0551280789077281,multiple_objects/prompt_08
26,0.1444842368364334,0.0564228668808937,multiple_objects/prompt_08
27,0.2024716585874557,0.0981380864977836,multiple_objects/prompt_08
28,0.2507998943328857,0.1156789809465408,multiple_objects/prompt_08
29,0.3720960319042206,0.248624563217163,multiple_objects/prompt_08
0,0.0,0.0,multiple_objects/prompt_04
1,0.380854994058609,0.6798731088638306,multiple_objects/prompt_04
2,0.1049503460526466,0.5243411064147949,multiple_objects/prompt_04
3,0.078589454293251,0.4040158092975616,multiple_objects/prompt_04
4,0.0595791786909103,0.1637460440397262,multiple_objects/prompt_04
5,0.0685738772153854,0.117696925997734,multiple_objects/prompt_04
6,0.0535689555108547,0.1311226040124893,multiple_objects/prompt_04
7,0.0541332736611366,0.0911756828427314,multiple_objects/prompt_04
8,0.0503102466464042,0.0802308917045593,multiple_objects/prompt_04
9,0.0899712145328521,0.1264957040548324,multiple_objects/prompt_04
10,0.0448113605380058,0.0863144174218177,multiple_objects/prompt_04
11,0.0609971582889556,0.055598959326744,multiple_objects/prompt_04
12,0.0464469231665134,0.0765644982457161,multiple_objects/prompt_04
13,0.0537784285843372,0.0602864176034927,multiple_objects/prompt_04
14,0.0466486923396587,0.0724596753716468,multiple_objects/prompt_04
15,0.043429534882307,0.0544996336102485,multiple_objects/prompt_04
16,0.0502314940094947,0.0739004984498024,multiple_objects/prompt_04
17,0.0532528087496757,0.0495500639081001,multiple_objects/prompt_04
18,0.063309445977211,0.047104112803936,multiple_objects/prompt_04
19,0.0524171330034732,0.0570705831050872,multiple_objects/prompt_04
20,0.0593347251415252,0.0537297613918781,multiple_objects/prompt_04
21,0.069655917584896,0.044319599866867,multiple_objects/prompt_04
22,0.0718506127595901,0.0691373348236084,multiple_objects/prompt_04
23,0.0934486910700798,0.0443921163678169,multiple_objects/prompt_04
24,0.1110873371362686,0.0483730100095272,multiple_objects/prompt_04
25,0.1187304258346557,0.0493857227265834,multiple_objects/prompt_04
26,0.1458261609077453,0.0559124872088432,multiple_objects/prompt_04
27,0.2052472084760666,0.0983024984598159,multiple_objects/prompt_04
28,0.2562870979309082,0.1160795390605926,multiple_objects/prompt_04
29,0.3833150565624237,0.2539356052875519,multiple_objects/prompt_04
0,0.0,0.0,multiple_objects/prompt_07
1,0.388696014881134,0.723230242729187,multiple_objects/prompt_07
2,0.1031892448663711,0.4226792454719543,multiple_objects/prompt_07
3,0.0798993855714798,0.3097047805786133,multiple_objects/prompt_07
4,0.0559771135449409,0.233866274356842,multiple_objects/prompt_07
5,0.0688470229506492,0.1806636452674865,multiple_objects/prompt_07
6,0.054403867572546,0.1653138101100921,multiple_objects/prompt_07
7,0.0542020015418529,0.1238678693771362,multiple_objects/prompt_07
8,0.0460800863802433,0.1148963496088981,multiple_objects/prompt_07
9,0.0855152606964111,0.1539183259010315,multiple_objects/prompt_07
10,0.0457199588418006,0.1116123646497726,multiple_objects/prompt_07
11,0.0543672777712345,0.0851637050509452,multiple_objects/prompt_07
12,0.0455116853117942,0.0929463878273963,multiple_objects/prompt_07
13,0.0498551502823829,0.0766230076551437,multiple_objects/prompt_07
14,0.0454888343811035,0.0816974341869354,multiple_objects/prompt_07
15,0.0443915016949176,0.0630527287721633,multiple_objects/prompt_07
16,0.0505702756345272,0.0806773900985717,multiple_objects/prompt_07
17,0.0568590499460697,0.0497660711407661,multiple_objects/prompt_07
18,0.0612135976552963,0.0517983809113502,multiple_objects/prompt_07
19,0.0536879859864711,0.0643516704440116,multiple_objects/prompt_07
20,0.0612248703837394,0.0555058754980564,multiple_objects/prompt_07
21,0.0695592537522316,0.0531138405203819,multiple_objects/prompt_07
22,0.0719943717122078,0.0696367919445037,multiple_objects/prompt_07
23,0.0964235365390777,0.0524663664400577,multiple_objects/prompt_07
24,0.1050248518586158,0.0533498525619506,multiple_objects/prompt_07
25,0.1195121556520462,0.0597821809351444,multiple_objects/prompt_07
26,0.1425827443599701,0.0617914125323295,multiple_objects/prompt_07
27,0.2006195932626724,0.1064113229513168,multiple_objects/prompt_07
28,0.2475453615188598,0.1227500811219215,multiple_objects/prompt_07
29,0.3694392442703247,0.2583966255187988,multiple_objects/prompt_07
0,0.0,0.0,multiple_objects/prompt_03
1,0.3866542279720306,0.6902956366539001,multiple_objects/prompt_03
2,0.1023240759968757,0.4786035418510437,multiple_objects/prompt_03
3,0.0784937962889671,0.3423996567726135,multiple_objects/prompt_03
4,0.0556493513286113,0.1860572546720504,multiple_objects/prompt_03
5,0.0685991272330284,0.1528971940279007,multiple_objects/prompt_03
6,0.0539023429155349,0.1327461004257202,multiple_objects/prompt_03
7,0.0533929504454135,0.0917361080646514,multiple_objects/prompt_03
8,0.0458292625844478,0.0899324640631675,multiple_objects/prompt_03
9,0.0855819657444953,0.1262905448675155,multiple_objects/prompt_03
10,0.0433854982256889,0.0854813382029533,multiple_objects/prompt_03
11,0.0545503199100494,0.0639900714159011,multiple_objects/prompt_03
12,0.0448128543794155,0.0772882476449012,multiple_objects/prompt_03
13,0.0496378578245639,0.0560604855418205,multiple_objects/prompt_03
14,0.0451059602200984,0.0665730684995651,multiple_objects/prompt_03
15,0.0433158986270427,0.0476018041372299,multiple_objects/prompt_03
16,0.0490563176572322,0.0667574182152748,multiple_objects/prompt_03
17,0.0570181682705879,0.0387743152678012,multiple_objects/prompt_03
18,0.0618411749601364,0.0422901250422,multiple_objects/prompt_03
19,0.0535336397588253,0.0580601766705513,multiple_objects/prompt_03
20,0.0611188076436519,0.0492152832448482,multiple_objects/prompt_03
21,0.0682199746370315,0.0458188876509666,multiple_objects/prompt_03
22,0.0703630670905113,0.0671320110559463,multiple_objects/prompt_03
23,0.094992995262146,0.0441158860921859,multiple_objects/prompt_03
24,0.1061664968729019,0.0506275221705436,multiple_objects/prompt_03
25,0.1201441138982772,0.055714014917612,multiple_objects/prompt_03
26,0.1457361280918121,0.055959764868021,multiple_objects/prompt_03
27,0.2043725401163101,0.0987501442432403,multiple_objects/prompt_03
28,0.2543873786926269,0.1161001175642013,multiple_objects/prompt_03
29,0.3830977380275726,0.2535173296928406,multiple_objects/prompt_03
0,0.0,0.0,multiple_objects/prompt_06
1,0.3887803852558136,0.7203735709190369,multiple_objects/prompt_06
2,0.104300245642662,0.4355725049972534,multiple_objects/prompt_06
3,0.0782743841409683,0.2519493699073791,multiple_objects/prompt_06
4,0.0593364872038364,0.168563425540924,multiple_objects/prompt_06
5,0.0646298229694366,0.1290197819471359,multiple_objects/prompt_06
6,0.0540289692580699,0.1427368223667144,multiple_objects/prompt_06
7,0.0540720857679843,0.1136735379695892,multiple_objects/prompt_06
8,0.0509681925177574,0.1007304713129997,multiple_objects/prompt_06
9,0.083667553961277,0.1382607072591781,multiple_objects/prompt_06
10,0.0472824536263942,0.1019450426101684,multiple_objects/prompt_06
11,0.0544277317821979,0.0630719661712646,multiple_objects/prompt_06
12,0.0464415587484836,0.0835226699709892,multiple_objects/prompt_06
13,0.0540101937949657,0.0635916665196418,multiple_objects/prompt_06
14,0.0463355928659439,0.0771757289767265,multiple_objects/prompt_06
15,0.0466915667057037,0.0528995878994464,multiple_objects/prompt_06
16,0.049072153866291,0.0694094449281692,multiple_objects/prompt_06
17,0.0536808148026466,0.0391316786408424,multiple_objects/prompt_06
18,0.0666113495826721,0.0416300781071186,multiple_objects/prompt_06
19,0.054785743355751,0.056488774716854,multiple_objects/prompt_06
20,0.064902625977993,0.0502281486988067,multiple_objects/prompt_06
21,0.0670790821313858,0.0416148044168949,multiple_objects/prompt_06
22,0.071974828839302,0.064470387995243,multiple_objects/prompt_06
23,0.0962920039892196,0.0461984537541866,multiple_objects/prompt_06
24,0.105580635368824,0.048392929136753,multiple_objects/prompt_06
25,0.1195492893457412,0.0542664006352424,multiple_objects/prompt_06
26,0.1418259292840957,0.0590743869543075,multiple_objects/prompt_06
27,0.2031139731407165,0.1049783453345298,multiple_objects/prompt_06
28,0.2491557449102401,0.1239069625735282,multiple_objects/prompt_06
29,0.3698067367076874,0.2593049705028534,multiple_objects/prompt_06
0,0.0,0.0,object_class/prompt_00
1,0.3934167623519897,0.6575214862823486,object_class/prompt_00
2,0.1073541417717933,0.3373971283435821,object_class/prompt_00
3,0.0790653601288795,0.2586060166358948,object_class/prompt_00
4,0.0591873116791248,0.2195940166711807,object_class/prompt_00
5,0.0661647915840148,0.1672264486551284,object_class/prompt_00
6,0.0546511523425579,0.1778134107589721,object_class/prompt_00
7,0.0541222095489501,0.1361773461103439,object_class/prompt_00
8,0.0503888241946697,0.1174710392951965,object_class/prompt_00
9,0.0839408859610557,0.1595968902111053,object_class/prompt_00
10,0.0449675396084785,0.1154499426484108,object_class/prompt_00
11,0.0545435659587383,0.0808945074677467,object_class/prompt_00
12,0.0472407825291156,0.096927560865879,object_class/prompt_00
13,0.0536967739462852,0.0774145647883415,object_class/prompt_00
14,0.0461140759289264,0.0874636843800544,object_class/prompt_00
15,0.046418260782957,0.0643424168229103,object_class/prompt_00
16,0.0489749796688556,0.0806280374526977,object_class/prompt_00
17,0.0523027777671813,0.050596684217453,object_class/prompt_00
18,0.0663439929485321,0.0544553846120834,object_class/prompt_00
19,0.0525978095829486,0.0665625035762786,object_class/prompt_00
20,0.064007855951786,0.0567218177020549,object_class/prompt_00
21,0.0665824338793754,0.0512069314718246,object_class/prompt_00
22,0.0698865503072738,0.0706293433904647,object_class/prompt_00
23,0.0944700092077255,0.0479241423308849,object_class/prompt_00
